dt,E2-TH-1-D-01-TEMP,E2-TH-1-D-02-TEMP,E2-TH-1-D-03-TEMP
2026-02-22 18:25:01.001000+07:00,35.1,34.6,35.0
2026-02-22 18:30:01.001000+07:00,35.0,34.9,34.8
2026-02-22 18:35:01.001000+07:00,35.0,34.8,34.9
2026-02-22 18:40:01.001000+07:00,35.0,34.7,35.1
2026-02-22 18:45:01.001000+07:00,34.9,34.9,34.9
2026-02-22 18:50:02.001000+07:00,34.9,34.9,34.8
2026-02-22 18:55:01.001000+07:00,34.8,35.0,35.1
2026-02-22 19:00:02.001000+07:00,34.8,34.6,34.8
2026-02-22 19:05:01.001000+07:00,34.8,34.7,34.9
2026-02-22 19:10:01.001000+07:00,35.1,35.0,35.3
2026-02-22 19:15:01.001000+07:00,34.8,35.0,35.0
2026-02-22 19:20:01.001000+07:00,34.9,35.0,35.3
2026-02-22 19:25:02.001000+07:00,34.9,34.8,35.0
2026-02-22 19:30:01.001000+07:00,35.0,34.8,35.1
2026-02-22 19:35:01.001000+07:00,34.9,34.7,35.2
2026-02-22 19:40:01.001000+07:00,35.2,34.7,35.2
2026-02-22 19:45:01.001000+07:00,35.2,35.0,35.0
2026-02-22 19:50:01.001000+07:00,35.0,35.0,34.9
2026-02-22 19:55:01.001000+07:00,35.2,35.0,35.0
2026-02-22 20:00:01.001000+07:00,35.1,34.8,35.2
2026-02-22 20:05:01.001000+07:00,35.2,34.7,35.0
2026-02-22 20:10:01.001000+07:00,35.2,34.7,35.0
2026-02-22 20:15:01.001000+07:00,34.9,35.0,35.0
2026-02-22 20:20:01.001000+07:00,35.1,35.0,35.2
2026-02-22 20:25:01.001000+07:00,34.9,34.9,34.9
2026-02-22 20:30:01.001000+07:00,34.8,35.0,34.9
2026-02-22 20:35:01.001000+07:00,34.8,34.8,35.2
2026-02-22 20:40:01.001000+07:00,35.0,34.8,35.0
2026-02-22 20:45:01.001000+07:00,34.8,34.9,34.9
2026-02-22 20:50:01.001000+07:00,35.0,34.7,35.3
2026-02-22 20:55:01.001000+07:00,34.9,34.9,35.3
2026-02-22 21:00:01.001000+07:00,35.1,34.8,35.1
2026-02-22 21:05:01.001000+07:00,35.2,34.7,35.1
2026-02-22 21:10:01.001000+07:00,35.1,34.9,35.2
2026-02-22 21:15:01.001000+07:00,35.0,34.8,35.2
2026-02-22 21:20:01.001000+07:00,35.1,35.0,34.9
2026-02-22 21:25:01.001000+07:00,35.2,34.7,35.1
2026-02-22 21:30:01.001000+07:00,35.0,35.0,35.2
2026-02-22 21:35:01.001000+07:00,34.9,34.7,35.1
2026-02-22 21:40:01.001000+07:00,35.2,35.3,35.2
2026-02-22 21:45:01.001000+07:00,35.2,35.0,35.3
2026-02-22 21:50:01.001000+07:00,35.2,34.8,35.0
2026-02-22 21:55:01.001000+07:00,35.2,35.1,35.0
2026-02-22 22:00:02.001000+07:00,35.2,34.8,35.0
2026-02-22 22:05:01.001000+07:00,34.9,34.9,35.0
2026-02-22 22:10:01.001000+07:00,35.0,35.0,35.2
2026-02-22 22:15:01.001000+07:00,34.9,34.8,35.2
2026-02-22 22:20:02.001000+07:00,34.9,34.7,35.0
2026-02-22 22:25:01.001000+07:00,35.1,34.8,35.2
2026-02-22 22:30:01.001000+07:00,35.3,35.1,35.4
2026-02-22 22:35:01.001000+07:00,35.3,34.8,35.3
2026-02-22 22:40:01.001000+07:00,34.9,35.1,35.3
2026-02-22 22:45:01.001000+07:00,35.1,34.8,35.3
2026-02-22 22:50:01.001000+07:00,35.1,34.8,35.2
2026-02-22 22:55:01.001000+07:00,34.9,35.1,35.1
2026-02-22 23:00:01.001000+07:00,35.2,34.8,35.1
2026-02-22 23:05:01.001000+07:00,35.0,34.8,35.3
2026-02-22 23:10:01.001000+07:00,34.9,34.8,35.0
2026-02-22 23:15:01.001000+07:00,35.2,35.1,35.1
2026-02-22 23:20:01.001000+07:00,35.3,35.1,35.4
2026-02-22 23:25:01.001000+07:00,35.3,35.1,35.4
2026-02-22 23:30:01.001000+07:00,35.2,35.2,35.3
2026-02-22 23:35:01.001000+07:00,35.0,34.9,35.1
2026-02-22 23:40:01.001000+07:00,35.0,34.9,35.1
2026-02-22 23:45:01.001000+07:00,35.2,35.2,35.3
2026-02-22 23:50:01.001000+07:00,35.1,34.9,35.4
2026-02-22 23:55:02.001000+07:00,35.2,34.9,35.4
